XCOORD,YCOORD
44.86719991,-93.62850982
44.91361564,-93.5028295
45.55337737,-94.22445149
44.84804013,-92.94090902
45.10418439,-95.04276722
44.74432482,-93.28013113
44.97133009,-93.14409303
46.77239671,-92.1148797
44.07755306,-93.45669709
45.03282849,-93.37419447
44.74391444,-93.27846642
44.73159432,-93.13472563
47.21134046,-93.52888963
45.88942565,-95.37605115
45.35001086,-93.8199473
45.13097899,-94.51385976
44.98086037,-93.126141
46.79823447,-92.09143492
44.23281095,-95.62200267
44.23883612,-95.61795402
45.56591655,-94.20580214
44.90027383,-93.04124368
45.49372153,-93.24477291
44.76810619,-93.8931413
44.97114712,-93.4948402
44.96272356,-93.23776712
44.5976696,-94.38528953
45.62869901,-92.99299398
44.95130184,-93.11516873
45.28249397,-93.76340514
44.77837971,-93.33644189
45.0150423,-93.29696284
45.0678687,-93.21854898
45.80530385,-96.49218579
45.84444669,-94.30642819
45.05003725,-93.22436096
45.16129268,-93.31856462
44.96277494,-93.24548695
44.68800457,-93.81450771
44.95185233,-93.02613585
45.19587027,-93.33854554
44.91244676,-93.31880098
45.19276112,-93.23326146
45.29200212,-93.77082507
44.46600839,-93.20822383
44.97883368,-93.26132546
44.77896377,-93.46960213
47.03533937,-94.81235306
45.08539666,-93.00763835
45.01324967,-93.3080866
45.57283342,-94.33505712
45.33532935,-94.74282991
45.00264503,-93.29109846
45.09779853,-93.14744581
45.03869963,-93.28756396
44.89525145,-93.30873398
44.957331,-93.26511417
44.89094464,-92.97169028
45.21029265,-93.5528972
44.92461117,-93.45246104
45.04315442,-93.1773319
43.92494742,-91.65504786
45.01553276,-93.21818942
45.58987763,-94.1690937
46.57308364,-96.08725004
43.92044768,-94.42927999
44.46247532,-93.15658089
43.66617583,-94.44783367
45.58385977,-95.91708775
46.87707433,-96.74880926
44.89188275,-93.46258487
44.72429919,-93.28208955
44.86849888,-93.15683028
45.58829196,-94.13286426
45.09957198,-93.45460223
45.10513989,-93.45495576
45.18169338,-95.38974357
43.62779674,-95.58865065
45.30577193,-93.93137211
44.85897009,-93.32807577
45.03724695,-93.25690868
45.28631545,-93.75353078
45.20773127,-93.40557797
44.95687728,-93.49898446
45.20339281,-93.5681798
44.35804483,-94.05481403
44.98423241,-93.28360255
44.77128649,-93.21215483
44.07755977,-91.72426222
44.86333755,-93.22325827
45.06839226,-93.1852589
45.26561322,-93.15233185
44.7901469,-93.21813803
46.38566386,-94.76808953
44.98842555,-93.16707332
45.11973873,-93.48059806
45.15983489,-93.23500045
45.06676695,-93.23956607
45.16111362,-93.5176806
45.10169821,-93.45655617
45.06610476,-93.1858968
45.09008832,-93.40245192
45.14846171,-93.50065671
46.39932422,-95.01361795
44.17406181,-93.93106076
44.94520823,-93.40047242
45.12396588,-93.05072304
44.94836244,-93.27449128
44.9866644,-93.23928589
44.89154817,-93.44255987
44.83416551,-93.39852432
44.9660146,-93.40072452
44.85950882,-93.36408553
45.11915775,-93.36671234
45.4134757,-95.40820735
44.63046351,-94.15266832
45.0177093,-93.21839245
45.5637426,-94.13675521
45.95574764,-94.11479533
44.89027326,-93.29437218
44.94234005,-93.07740213
44.84957018,-93.24723555
44.861353,-93.15713238
44.95173893,-95.71902759
45.51008003,-92.99436359
45.45408439,-94.00708737
44.97005852,-93.32763476
45.889505,-95.37789667
45.03462841,-93.0909357
44.94872102,-92.95368757
44.96674939,-93.24727658
45.57749512,-93.08147519
44.77892814,-93.34511891
44.77900176,-93.34597546
44.86728355,-93.62736176
47.42111399,-93.2663856
45.02265873,-92.97947375
44.96393751,-93.15434433
44.9660613,-93.25074153
45.21196907,-95.00135278
44.93483567,-93.07280485
44.95182774,-93.15397119
45.39130602,-92.99334786
43.81978858,-94.71440628
45.19468588,-93.55239501
47.31078845,-96.25890828
44.86143083,-93.27667668
44.7510445,-93.28526804
44.74474261,-93.27534412
46.87774854,-96.72547068
44.9837173,-93.08913688
45.20441576,-93.36681799
44.2157815,-91.9277692
44.73167994,-93.21766143
44.29462354,-93.28352748
44.95935289,-93.13318254
45.80319131,-95.48514469
45.55332669,-94.21422124
45.18490299,-93.37093279
44.92158241,-93.45115809
44.63452112,-93.25722563
43.65226928,-93.35424726
45.02909421,-93.45757095
44.98433032,-93.28731152
44.95497777,-93.1267169
44.16011799,-94.01858684
45.26679652,-93.71938356
43.67508145,-93.34881724
45.12354231,-93.44182369
44.97647643,-93.18098968
45.18499032,-93.39208373
44.00064248,-92.48438447
44.73013031,-93.15613369
45.03583162,-93.0180097
46.30029549,-96.0522224
44.00700105,-92.46785928
46.73642769,-92.17531297
44.30855844,-94.46257912
45.09806354,-93.34626627
45.37364788,-92.88943751
44.74652338,-93.21787317
44.78328085,-93.21816362
44.99581548,-93.50522052
44.73011121,-93.15616037
45.11658235,-93.50251719
44.94923405,-93.29829159
45.04270784,-93.40058766
45.11681338,-93.47847446
45.08781273,-93.0529874
44.85924023,-93.32689852
45.19782029,-93.38926301
46.34903373,-94.19714205
43.64338848,-93.38361484
45.03585552,-93.19896272
45.54929786,-94.17712592
44.73640767,-93.19791071
46.33253265,-94.1886828
45.01316679,-93.24732502
45.56549353,-94.13797111
44.94570746,-93.28811422
44.31108494,-94.46917318
46.80099769,-92.14474078
45.09696848,-93.18804143
45.10207486,-93.18805819
44.7380323,-93.27208706
45.13065619,-93.47923745
44.89978621,-93.58925532
44.00190163,-92.43248695
45.01319301,-93.26324706
45.58620908,-94.20542164
44.7461908,-93.30336904
44.97325985,-93.26049148
44.2924685,-93.26911303
43.67593733,-92.97970765
45.08745686,-93.00763863
44.18609178,-93.98442314
44.64141405,-93.13685043
45.3836316,-93.86221416
45.54966397,-94.21844045
44.93471547,-93.39670183
45.02392048,-93.23966647
44.02157789,-92.42894515
44.95022812,-93.26247689
44.96138319,-93.02528812
46.80037919,-92.12712963
43.95454619,-92.36754718
45.0465072,-93.32635069
44.73197799,-93.23303113
44.74276736,-93.29953975
45.01325324,-93.24211759
45.17275929,-93.36628062
43.95935324,-94.79502145
44.88348929,-93.29456687
46.34780213,-94.24756855
44.06206781,-92.50071898
44.04372065,-92.51515327
43.65587637,-93.33701741
45.55415065,-94.21398145
44.89940186,-93.56892741
45.0922525,-93.35218935
44.83945197,-92.97241943
45.75945125,-92.99020139
44.78993695,-93.20811618
45.06876468,-93.2666778
44.95053262,-93.09902719
44.86222882,-93.2530232
44.02467222,-91.73387111
45.59620512,-94.19037324
45.21060065,-93.45096667
44.99934531,-93.26959291
44.96437123,-93.34370606
44.78114917,-93.5051698
46.87720116,-96.59034506
44.95681408,-93.06699923
44.94140561,-93.24742366
45.18299641,-93.32232915
43.67304529,-92.97736266
45.198944,-93.49704584
44.79036552,-93.25784968
44.0293246,-92.48295323
43.97738901,-91.86956491
44.92922273,-93.12823962
44.93744854,-92.94894504
44.9991135,-93.28168911
43.95524023,-92.22075579
44.95553828,-93.27965746
45.1268866,-95.08360258
44.95108614,-93.14645427
44.97761079,-93.07354694
44.96296823,-93.13278373
44.9974823,-92.96458221
44.16674947,-93.9489223
43.95752369,-93.10650448
44.0588843,-93.27140596
45.04457017,-93.24749757
45.01668756,-93.22692457
43.66286088,-92.97193219
45.02808116,-93.44876992
45.02836256,-93.33414273
45.59043865,-94.16813784
47.52314539,-92.53973391
46.74735179,-92.14798922
46.8444817,-92.25925479
44.88994676,-94.37498406
44.9775187,-93.0404462
44.78999521,-94.16599111
45.089069,-95.04245805
45.45121872,-94.48021105
44.93329008,-92.96193524
45.09542217,-93.18649191
44.98985678,-93.20455352
44.90328583,-93.06584777
45.40938865,-93.90198999
46.33768067,-94.20100606
44.45423099,-95.80109176
43.65118838,-93.38780505
44.94857075,-93.04062369
46.35429587,-94.78388356
44.86105226,-93.31951434
45.06448301,-93.21933806
44.91223516,-93.2745874
44.19044695,-94.01644367
46.82014754,-94.36958856
44.93283028,-93.42113389
47.47487787,-92.64711451
44.99928105,-93.2379419
44.27040497,-92.65399814
44.17362419,-92.56199656
46.6297929,-95.24558031
44.94871783,-92.94638922
44.65163035,-93.63871776
44.74635276,-93.28929714
45.0705262,-93.18531957
44.96485899,-93.28409802
45.11633833,-93.19273366
44.95970458,-93.27810585
44.77605332,-93.54804238
44.73849334,-93.25817211
46.64997096,-95.58490407
44.82700112,-93.39847495
44.88114004,-93.41321367
44.94385611,-93.45616189
46.76319781,-92.13503448
47.50059493,-92.88369978
45.10083006,-93.4558766
47.49319093,-92.76428702
44.96703223,-93.25112153
45.15569852,-93.27817776
44.88867097,-93.00150093
44.90663956,-93.06558348
44.52776103,-93.92445084
46.65343605,-96.42001776
44.91921904,-93.14455126
44.76487509,-93.2175059
44.54090886,-93.60612517
45.11813556,-93.23978093
44.96490884,-93.2870238
45.63126686,-94.17509327
44.07903004,-92.50707363
43.95553905,-92.27784069
44.80349695,-93.09067996
44.92132661,-93.23212984
45.12835986,-93.29947019
45.04574153,-93.10750984
44.32535936,-93.95806314
44.95495554,-93.07508443
44.9729107,-93.28738583
44.96604417,-93.2667114
44.94843531,-92.95393599
44.95217505,-93.17726384
44.97072282,-93.08852621
47.41686651,-94.71849079
45.06018372,-93.33456809
44.88736282,-93.36705569
45.06820043,-93.26350239
45.00245321,-93.23349673
45.06808828,-93.18472016
44.94265442,-93.4468426
43.68248129,-93.31938954
44.94924226,-92.92964531
46.8067995,-92.08016619
44.95555283,-93.29672641
44.73795314,-93.26006117
44.95583396,-93.12128628
45.17014232,-93.23524906
45.12060232,-94.82593288
44.95659929,-93.07534493
44.92963015,-93.07727782
45.14694317,-93.29365689
44.99909693,-93.28197549
45.58815956,-94.17290088
44.06586502,-93.50191419
44.93771471,-93.28070854
46.19043768,-96.49253183
44.97131849,-93.07454722
45.23374021,-93.30419295
44.97750106,-93.06602332
44.97044939,-93.42048304
45.44578255,-93.23564344
44.86697202,-93.63525946
44.98334577,-93.24805174
45.19871371,-93.56049373
45.08380384,-93.28788749
44.02114697,-92.51612378
45.11353133,-93.49653674
47.66181559,-95.98307286
45.54334664,-94.19488241
45.06470927,-93.14719258
45.18758081,-93.09007387
44.81235267,-93.53864981
44.1580421,-94.00271412
44.93068421,-93.66938637
44.86176391,-93.31019475
45.57254669,-94.33478719
45.02807796,-93.04657765
45.32490235,-93.59796196
44.95448686,-93.09075538
44.94641662,-93.07893698
44.03275911,-92.49813866
44.9103572,-93.20738179
44.93767762,-93.29310032
43.85540812,-92.38861207
45.26866963,-93.72447994
45.03697299,-93.31145687
44.0891852,-93.21992214
46.96389967,-94.84229911
44.94018595,-92.93369073
44.6593746,-93.09666153
44.80484801,-93.1670983
43.66650129,-93.51925739
45.02506778,-93.30839319
44.73836385,-92.90271231
44.93879431,-93.39908406
46.1285174,-92.75306185
44.23499383,-95.87231666
44.94830906,-93.26393988
44.71394062,-93.27667778
45.15740905,-92.99509865
44.95199317,-93.28139303
44.96331334,-93.26930212
45.55327616,-94.21310119
44.96857667,-93.5086817
45.97542581,-94.33466801
43.91984795,-91.38280378
44.99992884,-92.86289526
44.95410352,-93.09354558
45.0041385,-93.29424084
45.28034155,-93.00302255
44.89293909,-93.24688516
45.30846678,-94.28730879
44.79238895,-93.50481962
45.03709462,-92.84574636
44.95200791,-93.24726359
45.85246391,-94.22458411
44.96097696,-93.25624583
44.90526755,-93.06574279
45.29030223,-93.80224862
44.80112039,-93.50657252
44.96024539,-93.13145693
44.94669066,-93.27979709
44.87330153,-93.52082021
45.55901033,-94.13084294
45.56427344,-93.22385683
44.97112057,-93.09586666
44.99914594,-93.2881252
45.09330228,-93.00604883
46.79920557,-92.09019116
44.75984348,-93.20725881
46.33668706,-94.64605822
44.95074878,-93.01518359
44.98654527,-93.02831643
47.02066275,-93.3026884
44.96537838,-93.28606374
44.96279123,-93.27283378
44.96330374,-92.96420067
44.97781104,-93.40034962
45.06451437,-93.26296783
44.94044785,-93.14275336
44.87318279,-92.91041415
44.54417449,-94.29049596
45.10961838,-93.34118335
45.73415802,-93.8237142
44.95096461,-93.10931841
44.9564971,-92.95872644
45.99378314,-94.32374564
46.74407299,-96.11118882
44.7625239,-93.03364616
45.0688038,-93.24936192
45.97182514,-95.65347844
47.43581218,-93.23853228
44.91955197,-93.06223852
44.87738649,-93.03103313
44.96662989,-93.27680615
44.73863937,-94.61825689
44.55920387,-92.54821975
45.89842933,-95.36649435
46.76765058,-92.1254269
46.35994568,-94.19018521
44.1086454,-95.71048324
44.86823326,-93.32144751
45.12394421,-95.08362761
44.94887352,-92.95384844
45.81735907,-96.46992026
44.85846138,-93.298175
46.42368433,-92.75312573
46.14988166,-92.88613933
45.06716878,-93.1877286
46.37691132,-94.24944941
44.92011597,-95.39132475
44.5057609,-93.85984942
44.02935497,-92.48291849
45.1669119,-95.01518026
44.85957864,-93.66130916
45.06557108,-93.18600262
43.94362745,-92.35078238
44.94009174,-93.2749616
45.29762062,-93.7947148
45.29703197,-93.79168302
44.98889937,-93.23658325
45.15566068,-93.27806986
45.06913179,-93.27259496
45.06870823,-93.2580733
44.98718167,-93.23794554
44.05491202,-92.24946893
45.06940102,-93.36018492
46.7534045,-92.13719603
45.44343255,-93.58531351
47.49657799,-94.91409771
44.94702606,-93.07936712
44.95551444,-93.2779699
44.88996694,-93.13171887
46.35974083,-94.19010854
45.20509245,-93.400832
46.84621846,-96.72219112
45.04253066,-93.33097762
45.97694578,-94.39775732
44.9662213,-93.10261555
44.98459009,-93.10526441
44.2691608,-92.88001167
44.73233348,-93.25084021
44.94785006,-93.26906331
44.98772927,-93.25084725
45.01325109,-93.30824749
44.03658904,-92.5278058
44.96771278,-93.2795906
44.94656527,-93.169228
44.99945781,-93.28169535
46.86935456,-96.77008349
44.73628671,-92.84995082
44.94313942,-93.26889039
45.08469616,-93.34110666
44.98849776,-93.30322971
44.92701021,-93.36037681
46.59963645,-96.34287589
44.98779157,-93.25089584
44.98476729,-93.02608038
44.90150285,-93.0044672
44.84794221,-93.264475
44.97087593,-93.26246703
45.07996074,-93.33647297
44.91958899,-93.28431855
45.38185589,-93.40571333
44.96271086,-93.26255393
44.9536982,-93.27960143
44.05896711,-92.45354132
45.27396712,-93.79651455
45.55323918,-94.20489538
45.24271634,-93.66869922
44.85771723,-93.36279168
44.96405843,-93.0946941
44.42779995,-93.16081294
46.80771129,-92.16918637
44.96781298,-93.03552746
44.82699151,-93.32931009
44.88135783,-93.20970677
43.61250967,-95.59239972
44.9638211,-93.90053597
45.03178169,-92.82285064
44.95193457,-93.1292845
43.63648758,-94.10527044
46.06050416,-93.2846569
46.11520089,-94.53411254
43.61959605,-95.59663404
44.86235688,-93.2874783
45.10690493,-93.1936413
46.16478461,-95.95722269
46.35946333,-94.16767667
44.99303692,-93.30564215
44.86880999,-93.43690719
45.19682365,-93.2821951
44.93541514,-93.15104694
43.68327733,-93.32096946
44.99189468,-93.17003754
45.07215979,-93.31052407
44.96273493,-93.27663094
44.87643221,-93.32511765
45.34986498,-92.87984895
44.95935034,-93.13889884
44.34472284,-94.19057196
44.96522933,-93.27402938
45.12843751,-93.48285381
45.16443817,-93.26620379
46.07938528,-94.49243257
45.5526304,-94.16018319
44.73225081,-92.85270721
44.91951687,-92.94565218
44.95941578,-93.118751
45.02191394,-93.38043024
44.73196863,-93.23823637
44.88717616,-93.0805093
45.28120624,-93.57066217
45.19766124,-93.33886648
44.98073961,-93.46893848
44.9793041,-93.11234555
44.95065966,-93.10028521
44.67359501,-92.95420489
44.82964237,-95.48376248
44.9724045,-93.26476071
44.86180608,-93.26818215
44.98989203,-93.16175386
44.72717466,-93.58778253
44.97763589,-93.16651178
44.94607803,-93.09644711
45.09977467,-93.37681132
45.79313222,-95.09167169
45.00614016,-93.3210675
44.8263266,-93.14752733
45.00257209,-93.29336201
45.93167498,-94.1150421
44.27579881,-94.45600137
45.13272998,-95.00181734
44.89657863,-93.06589374
44.87342059,-92.99914823
44.91362727,-93.5034523
45.77826174,-93.57776135
45.12010224,-95.01817899
45.06784614,-93.29904649
45.09455567,-93.19262791
44.89344992,-93.35030665
45.24669297,-93.67931894
45.38756475,-94.06452602
44.93522226,-95.09526055
46.29230463,-94.64693566
45.24508802,-93.70482453
45.03423064,-93.36523596
44.97306755,-93.36893654
45.12145592,-94.50544103
44.94601672,-93.07858763
44.99854106,-93.0896164
44.97121869,-93.49374027
44.95206428,-93.1749558
44.95723041,-93.09108174
45.46123888,-94.36405373
44.97456697,-92.98485975
44.92481106,-92.96245044
47.02316008,-94.72230486
45.12515667,-93.23528866
44.93783123,-93.34912773
45.20656496,-93.72677362
45.25422804,-93.51682429
44.88344348,-93.10101591
45.24279318,-93.66859224
44.82725045,-93.16720908
46.01252291,-92.94155713
44.96984671,-93.25363011
44.90191501,-93.24323835
45.24264203,-93.6683747
44.94357422,-93.11622149
46.84642424,-96.71762399
44.60547132,-94.08457296
44.63572605,-93.84481167
44.79719648,-93.39934025
44.62060073,-93.75303292
44.97009729,-93.11550501
45.17067384,-93.52703325
45.0910906,-93.43064885
46.7913385,-96.06847605
44.76664254,-95.40148638
45.24118271,-93.66377278
44.56365856,-92.95282132
43.68257421,-91.27816234
45.59255815,-94.22459444
44.18167859,-93.40710726
47.70357861,-93.58764004
44.67336503,-92.85341778
44.96907204,-93.10581272
44.84171722,-93.391315
44.92225038,-93.15677871
46.09001277,-95.89232414
44.90766044,-93.50083956
44.93712054,-93.27789724
44.83672135,-92.95433744
43.62408473,-95.59346279
44.96889575,-93.26338353
45.03558745,-93.04781914
44.7442404,-93.12746832
43.83503255,-91.30000187
44.99188404,-93.10516186
45.13163734,-93.37663376
44.91039557,-93.5256767
44.08788865,-93.22066806
44.827816,-93.408719
44.97747799,-93.20560016
45.20048571,-93.37938431
45.00627541,-93.15155652
45.67556344,-94.8109258
44.9629896,-93.00412793
44.09854324,-93.50697704
45.10124329,-93.45596067
45.22666232,-93.42936247
44.92446326,-93.39592393
44.95842759,-93.16834988
44.84007686,-93.77567012
44.92271221,-93.46371727
44.71695855,-92.82755824
44.84159772,-93.34044103
44.74635965,-93.29033496
45.02805369,-93.44848758
44.96994208,-93.24504118
44.28365754,-92.66910092
44.14511662,-93.98418536
44.85943456,-93.29030693
44.02386549,-92.46451265
44.05972803,-92.47302619
44.99105145,-93.25849775
45.19905982,-93.41929158
45.41378797,-92.98923339
45.16476355,-92.99191987
44.8332713,-93.15818282
45.1362368,-94.51910024
46.80579699,-92.07565102
44.29105547,-94.71713638
45.05726579,-93.26338153
44.69875169,-93.28757594
44.90076761,-93.17721478
45.23374582,-93.30625925
44.3706948,-93.28758023
44.28967841,-93.25911162
46.90369136,-95.03701221
44.85499421,-93.42955638
45.48470273,-94.67085594
44.8190428,-93.1394437
46.36945758,-94.24429589
44.85543174,-93.29815936
44.94946307,-93.17716371
44.74553866,-93.27953371
45.10245346,-93.38627227
45.22038723,-93.37787885
44.94003204,-93.14663241
45.09431459,-93.37657796
45.40642363,-94.16883427
44.93292041,-93.4212807
45.14220401,-93.09727807
45.10461657,-93.03577908
43.67853394,-95.17206163
44.77175669,-93.37910568
44.86186465,-93.48522293
44.98653714,-93.03030609
45.09442192,-93.4416626
44.9593762,-93.2879971
45.08376261,-93.37744566
44.96522896,-93.27452929
44.44243699,-95.79643701
44.95277581,-93.18295451
44.86192366,-93.29299526
44.86161057,-93.35005994
44.93135814,-93.34935811
45.01042848,-93.16116569
45.09457029,-93.4020231
44.95286732,-93.09397968
45.08207916,-93.37728666
44.96601742,-93.27793049
44.94641513,-93.01506268
44.8590889,-93.53665712
44.09576643,-93.25284272
45.36379324,-93.34779522
45.19880824,-93.46128273
44.95911504,-93.28802263
45.12688234,-93.25597871
44.92694496,-93.16706166
45.04437302,-93.53293326
44.95588897,-93.11583878
44.99866662,-93.23712046
45.02908603,-93.44517724
45.40669558,-93.54038592
44.99872469,-93.26915863
44.93854767,-93.38308214
43.62632493,-94.10208266
44.95368604,-93.23309548
44.96545086,-93.25106095
44.96643359,-93.25471553
44.97023736,-93.31829469
45.06956316,-93.28324492
44.96580722,-93.26206696
44.83220534,-92.96824551
45.0158538,-93.2472662
45.01501744,-93.24730269
47.4181797,-92.88878723
45.61444454,-95.53110679
44.74303364,-93.27630319
44.99562576,-93.08963871
44.96280916,-93.10630818
45.07673843,-93.37234671
46.29172794,-96.07968107
46.29048517,-96.11735764
44.94401033,-93.26018471
46.67200917,-92.38542983
44.43518327,-93.90916325
45.16257486,-93.01251672
45.09033834,-93.21893726
44.73158652,-93.23821328
44.82900384,-93.61650769
44.68140275,-93.27773731
46.71142831,-92.43226107
44.95103886,-93.11135788
45.06502037,-93.87730703
44.00706992,-92.47554223
44.96905356,-93.20233223
44.95875518,-93.09054741
44.07983411,-92.50570156
44.99559684,-92.96020221
45.20756354,-93.3781039
46.66346127,-92.48055548
44.9879817,-93.21272738
44.72715892,-93.207543
45.58063951,-94.34717031
44.95071909,-93.1070103
45.22959281,-93.99153426
44.9688012,-93.27938367
45.04045457,-93.34597929
44.94238355,-93.33954448
47.2030582,-93.52468025
44.30131578,-94.44820742
45.12656792,-93.49079993
45.14395816,-93.35972309
43.80857621,-93.28879673
45.13104056,-93.54281289
44.03158937,-92.64830742
44.84504429,-93.63765866
45.19653448,-93.12933544
44.8953983,-94.36448378
45.08028929,-93.39305102
45.19704817,-93.55821369
43.72299638,-93.32052446
44.18605988,-93.98445693
45.45583416,-94.42742308
44.85333604,-93.2980414
44.41002843,-92.10840322
47.2669064,-95.62023635
44.99868339,-93.22651194
45.00133322,-93.22966965
45.06886323,-93.28883423
46.76148061,-92.13210547
45.38438137,-93.86384781
45.22529276,-93.60896287
46.87666634,-96.72507978
45.77355399,-92.94168413
44.57190111,-92.58498555
44.98307036,-93.24229256
45.15385145,-93.23529899
44.93035911,-93.35004811
44.862256,-93.4860599
45.01034395,-93.19124969
45.06670107,-93.19396492
45.16631327,-93.23491934
45.06621507,-93.24816763
45.10838104,-93.39117194
45.08975118,-93.43214508
46.69981837,-92.42472134
46.77900938,-92.10545484
44.86908656,-93.04071899
45.29607143,-94.96528456
44.09113024,-93.23189128
44.96970747,-93.28822878
44.89045522,-93.2826861
45.03348165,-92.98081347
44.97342372,-92.98486005
45.56496342,-94.13763491
44.74236479,-93.38016681
44.79329683,-93.60210095
45.03590897,-92.80549396
43.97193904,-92.06499009
45.02218885,-93.28809355
44.9490833,-93.08025542
46.75596869,-92.16488576
45.08999594,-93.4477479
44.97557878,-93.34248446
44.85383117,-93.29815111
44.16678823,-93.9488435
44.99914368,-93.28495006
44.91905004,-93.24740379
45.11006317,-93.30141948
44.98833485,-93.08760354
44.62910704,-93.50193524
44.98619269,-93.40081138
44.71368045,-92.85628554
43.8256707,-91.30304827
44.9266664,-93.24732919
44.92511495,-93.24734264
45.0168615,-93.30704455
44.31697773,-94.45445814
45.22271194,-93.23472013
45.35662471,-93.81942981
44.02151274,-92.48755052
44.296906,-94.44550828
48.19563914,-96.54421161
45.02225887,-93.18741173
45.49294928,-93.24493887
44.60156779,-93.21808353
44.07337762,-93.21597835
45.13277587,-93.23550676
45.11600866,-93.40210827
44.31145676,-92.69561086
44.86712377,-93.06619644
45.22440627,-93.65191809
44.96658837,-93.11369295
44.90509301,-93.28825546
45.27966893,-93.00476162
47.18115288,-93.52930463
44.69161745,-93.21724817
44.7320169,-93.17704606
45.22454324,-93.40498258
45.08333143,-93.01095962
44.15971119,-93.97196164
45.44344783,-93.60145859
44.9562121,-93.25776432
44.83418754,-93.8113544
44.96576276,-93.16721553
44.95575697,-93.16260522
45.55334916,-94.18715777
46.80138614,-92.07135319
44.77392103,-93.41515754
44.04770963,-92.41937046
46.2758954,-96.58732693
44.97236298,-93.50856711
44.88350005,-93.03997871
44.50785,-92.90577081
44.86130975,-93.27828025
44.97021558,-93.13739505
45.01521742,-93.01494416
44.89099141,-92.89100626
45.09456191,-93.36905663
45.54949484,-94.16013901
45.12731206,-93.49541143
44.99157499,-93.21264367
44.74454576,-93.65553218
44.07936756,-92.54822195
45.14769912,-93.50075774
45.07473649,-93.28698144
44.93675342,-93.37830849
45.1179796,-93.37066231
45.19258999,-93.42753587
44.77124428,-93.54092156
44.17397381,-93.99078813
45.05478718,-93.36970727
45.54873949,-94.14283463
46.36246777,-94.17710098
45.07928007,-93.03580817
43.62641294,-95.59359039
44.89802279,-93.22084898
44.78364949,-93.24815767
45.06792485,-93.26454465
44.94836737,-93.29827236
44.94425881,-93.242307
45.22621482,-93.37291593
44.97237066,-93.27405669
44.94282885,-94.50099829
45.19739865,-93.34196362
45.20069706,-93.25544707
45.0739434,-93.37069868
44.99865075,-93.25252201
45.01902338,-93.4954308
43.68089554,-92.96727564
44.91743507,-92.93379741
44.65601183,-93.22752695
45.10931866,-93.54298367
45.53700867,-94.16590901
45.0346636,-92.98484392
44.97580056,-93.27793886
45.09532831,-93.44843519
45.0563765,-93.31296559
45.41394045,-92.98977439
44.95170893,-93.12660064
45.03142446,-92.98511348
44.97157105,-93.25654465
44.98985531,-93.29827265
45.00599507,-93.28191415
44.94493692,-93.27021683
44.9625941,-93.27642295
44.95588948,-93.17701627
44.95758427,-93.16354707
44.17339208,-93.99221813
44.53716775,-94.93990575
44.59074274,-93.91016578
45.01614346,-93.32169206
44.97009542,-93.25317489
44.97899217,-93.24516016
44.73015883,-93.15618131
47.79311627,-94.84977626
44.7393364,-93.09017611
45.49699149,-94.16714943
44.61319028,-93.76809062
45.17723818,-93.39196637
44.31885292,-93.27272585
46.29286,-96.06878644
45.13699407,-93.74227002
45.0628485,-93.28633048
44.97182202,-93.29586276
45.61737651,-94.13370741
45.03764029,-93.28769406
47.22124713,-93.52865054
44.47133015,-93.18087811
44.89185424,-93.0432816
44.50695011,-92.92064634
44.93899391,-93.10932663
44.63009881,-93.50173031
44.93264592,-93.3499547
44.94886544,-93.40081984
47.78923162,-96.6109306
45.18271048,-93.10995668
45.16547605,-93.82727267
45.644187,-94.2001177
44.96597305,-93.25616286
43.65086212,-94.22102844
45.24403301,-93.31559923
44.96530873,-93.22797801
45.07113702,-93.30825982
45.02558155,-93.28528486
44.13082575,-94.05728822
44.93812736,-93.12052125
44.95028598,-93.10137458
47.21030483,-93.52690398
45.14815686,-93.50065404
47.23488757,-93.5283361
46.5938146,-94.41448443
44.96528659,-93.26279081
44.86275361,-93.32901126
44.28134268,-92.67052959
44.98458158,-93.24209636
44.86965343,-93.41755272
43.56502663,-93.10912899
45.5991679,-94.14250059
45.07917126,-93.05152053
45.18305938,-93.14250939
44.06284923,-92.50116109
45.03643015,-93.07637332
44.73593372,-92.8568683
45.07511155,-93.01746574
46.2892706,-96.11957359
44.9755852,-93.2190991
45.40088227,-93.56519374
47.20907622,-93.52893393
44.96668274,-93.08927154
45.02422422,-93.85337254
44.63429597,-93.72743052
44.38361338,-92.04136729
45.21621516,-93.39382456
45.57257545,-93.22667844
44.72436175,-92.85248667
45.06954287,-93.29131141
45.0104287,-93.16100452
44.99750202,-92.95955637
44.94687362,-93.07936691
45.03674132,-93.06626938
44.79349576,-92.88851714
44.77557615,-93.22155884
46.11281216,-93.60849735
44.83706128,-93.39867818
44.94656776,-93.27783645
44.9557402,-93.16677215
44.94657586,-93.25826117
44.96506383,-93.28600466
44.16675725,-93.9647085
44.98485002,-93.08381252
45.2151724,-93.41333344
45.00502218,-93.00503907
44.86012761,-93.51125454
45.06489429,-93.32565016
44.95921429,-93.27282329
44.0290084,-92.48256638
44.31625165,-94.63707138
44.99523291,-93.28155381
44.81887228,-93.16711203
44.99869933,-93.23592989
45.06103013,-93.19935417
44.99913913,-93.28390938
44.98448658,-93.30453894
45.05844848,-93.40477742
44.23899195,-95.68619574
45.06038371,-93.32459622
44.14495097,-93.99200953
45.56562849,-94.13781109
44.29318547,-94.44134438
47.43535331,-92.91977472
45.01498937,-93.26318558
44.69071723,-93.48068815
44.96079526,-93.18951841
